Fecha,TMAX,TMIN,Prec,Fuente,TipoDato,CalidadDato,Emision
2026-02-26,27.5,12.3,0.0,SIGA_INTA_PERGAMINO,Observado,Observado_estacion,2026-07-30T12:13:00+00:00
2026-02-27,30.3,15.7,0.0,SIGA_INTA_PERGAMINO,Observado,Observado_estacion,2026-07-30T12:13:00+00:00
2026-02-28,27.3,16.2,0.3,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_repositorio,2026-07-31T01:47:18-03:00
2026-03-01,29.5,17.0,0.0,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_repositorio,2026-07-31T01:47:18-03:00
2026-03-02,29.2,18.5,0.0,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_repositorio,2026-07-31T01:47:18-03:00
2026-03-03,25.5,17.4,5.0,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_repositorio,2026-07-31T01:47:18-03:00
2026-03-04,28.1,14.9,0.0,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_repositorio,2026-07-31T01:47:18-03:00
2026-03-05,24.9,17.5,0.0,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_repositorio,2026-07-31T01:47:18-03:00
2026-03-06,23.5,18.5,11.7,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_repositorio,2026-07-31T01:47:18-03:00
2026-03-07,28.2,18.5,0.0,SIGA_INTA_PERGAMINO,Observado,Observado_estacion,2026-07-30T12:13:00+00:00
2026-03-08,23.8,15.8,2.1,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_repositorio,2026-07-31T01:47:18-03:00
2026-03-09,24.6,18.0,5.5,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_repositorio,2026-07-31T01:47:18-03:00
2026-03-10,28.1,15.2,0.0,SIGA_INTA_PERGAMINO,Observado,Observado_estacion,2026-07-30T12:13:00+00:00
2026-03-11,28.9,14.3,0.0,SIGA_INTA_PERGAMINO,Observado,Observado_estacion,2026-07-30T12:13:00+00:00
2026-03-12,27.4,14.8,0.0,SIGA_INTA_PERGAMINO,Observado,Observado_estacion,2026-07-30T12:13:00+00:00
2026-03-13,31.3,16.8,0.0,SIGA_INTA_PERGAMINO,Observado,Observado_estacion,2026-07-30T12:13:00+00:00
2026-03-14,25.9,17.9,0.4,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_repositorio,2026-07-31T01:47:18-03:00
2026-03-15,32.2,14.8,0.0,SIGA_INTA_PERGAMINO,Observado,Observado_estacion,2026-07-30T12:13:00+00:00
2026-03-16,30.5,20.6,0.0,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_repositorio,2026-07-31T01:47:18-03:00
2026-03-17,31.1,17.7,12.0,SIGA_INTA_PERGAMINO,Observado,Observado_estacion,2026-07-30T12:13:00+00:00
2026-03-18,24.7,13.3,0.0,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_repositorio,2026-07-31T01:47:18-03:00
2026-03-19,26.8,13.4,0.0,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_repositorio,2026-07-31T01:47:18-03:00
2026-03-20,27.1,17.3,19.5,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_repositorio,2026-07-31T01:47:18-03:00
2026-03-21,20.5,13.4,40.4,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_repositorio,2026-07-31T01:47:18-03:00
2026-03-22,25.1,8.2,0.5,SIGA_INTA_PERGAMINO,Observado,Observado_estacion,2026-07-30T12:13:00+00:00
2026-03-23,21.8,12.4,0.0,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_repositorio,2026-07-31T01:47:18-03:00
2026-03-24,23.1,8.1,0.0,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_repositorio,2026-07-31T01:47:18-03:00
2026-03-25,23.7,9.2,0.0,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_repositorio,2026-07-31T01:47:18-03:00
2026-03-26,24.1,11.5,0.0,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_repositorio,2026-07-31T01:47:18-03:00
2026-03-27,28.3,15.1,94.0,SIGA_INTA_PERGAMINO,Observado,Observado_estacion,2026-07-30T12:13:00+00:00
2026-03-28,30.5,18.9,0.5,SIGA_INTA_PERGAMINO,Observado,Observado_estacion,2026-07-30T12:13:00+00:00
2026-03-29,34.2,23.5,0.0,SIGA_INTA_PERGAMINO,Observado,Observado_estacion,2026-07-30T12:13:00+00:00
2026-03-30,30.3,21.8,14.0,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_repositorio,2026-07-31T01:47:18-03:00
2026-03-31,35.6,22.9,0.0,SIGA_INTA_PERGAMINO,Observado,Observado_estacion,2026-07-30T12:13:00+00:00
2026-04-01,25.9,22.6,6.0,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_repositorio,2026-07-31T01:47:18-03:00
2026-04-02,29.1,21.3,0.0,SIGA_INTA_PERGAMINO,Observado,Observado_estacion,2026-07-30T12:13:00+00:00
2026-04-03,32.2,19.8,23.5,SIGA_INTA_PERGAMINO,Observado,Observado_estacion,2026-07-30T12:13:00+00:00
2026-04-04,21.2,12.8,1.7,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_repositorio,2026-07-31T01:47:18-03:00
2026-04-05,18.8,10.1,1.4,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_repositorio,2026-07-31T01:47:18-03:00
2026-04-06,16.4,12.8,20.0,SIGA_INTA_PERGAMINO,Observado,Observado_estacion,2026-07-30T12:13:00+00:00
2026-04-07,19.9,16.0,2.0,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_repositorio,2026-07-31T01:47:18-03:00
2026-04-08,23.2,12.7,0.0,SIGA_INTA_PERGAMINO,Observado,Observado_estacion,2026-07-30T12:13:00+00:00
2026-04-09,21.2,10.0,0.0,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_repositorio,2026-07-31T01:47:18-03:00
2026-04-10,22.9,10.4,0.0,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_repositorio,2026-07-31T01:47:18-03:00
2026-04-11,22.2,12.9,0.6,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_repositorio,2026-07-31T01:47:18-03:00
2026-04-12,24.4,11.5,0.0,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_repositorio,2026-07-31T01:47:18-03:00
2026-04-13,27.1,13.5,0.0,SIGA_INTA_PERGAMINO,Observado,Observado_estacion,2026-07-30T12:13:00+00:00
2026-04-14,25.2,16.2,1.0,SIGA_INTA_PERGAMINO,Observado,Observado_estacion,2026-07-30T12:13:00+00:00
2026-04-15,20.9,18.7,10.6,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_repositorio,2026-07-31T01:47:18-03:00
2026-04-16,25.5,18.1,0.0,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_repositorio,2026-07-31T01:47:18-03:00
2026-04-17,25.3,15.2,0.0,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_repositorio,2026-07-31T01:47:18-03:00
2026-04-18,29.2,13.3,0.0,SIGA_INTA_PERGAMINO,Observado,Observado_estacion,2026-07-30T12:13:00+00:00
2026-04-19,25.2,16.5,0.0,SIGA_INTA_PERGAMINO,Observado,Observado_estacion,2026-07-30T12:13:00+00:00
2026-04-20,22.6,16.4,5.5,SIGA_INTA_PERGAMINO,Observado,Observado_estacion,2026-07-30T12:13:00+00:00
2026-04-21,20.1,14.3,0.9,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_repositorio,2026-07-31T01:47:18-03:00
2026-04-22,20.1,9.9,0.4,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_repositorio,2026-07-31T01:47:18-03:00
2026-04-23,22.6,8.7,0.0,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_repositorio,2026-07-31T01:47:18-03:00
2026-04-24,23.0,9.5,0.0,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_repositorio,2026-07-31T01:47:18-03:00
