Fecha,TMAX,TMIN,Prec,Fuente,TipoDato,CalidadDato,Emision
2026-06-11,16.5,6.3,0.0,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_repositorio,2026-07-31T01:44:00-03:00
2026-06-12,17.5,6.4,0.25,SIGA_INTA_BALCARCE,Observado,Observado_estacion,2026-07-30T12:09:48+00:00
2026-06-13,11.0,3.2,5.1,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_repositorio,2026-07-31T01:44:00-03:00
2026-06-14,9.9,0.8,0.0,SIGA_INTA_BALCARCE,Observado,Observado_estacion,2026-07-30T12:09:48+00:00
2026-06-15,16.0,1.5,0.0,SIGA_INTA_BALCARCE,Observado,Observado_estacion,2026-07-30T12:09:48+00:00
2026-06-16,17.5,5.0,0.0,SIGA_INTA_BALCARCE,Observado,Observado_estacion,2026-07-30T12:09:48+00:00
2026-06-17,10.9,3.5,0.0,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_repositorio,2026-07-31T01:44:00-03:00
2026-06-18,12.0,3.7,6.4,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_repositorio,2026-07-31T01:44:00-03:00
2026-06-19,13.2,3.6,0.3,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_repositorio,2026-07-31T01:44:00-03:00
2026-06-20,14.1,2.6,0.0,SIGA_INTA_BALCARCE,Observado,Observado_estacion,2026-07-30T12:09:48+00:00
2026-06-21,15.3,3.6,0.0,ECMWF_IFS_HISTORICO,Provisional,Provisional_hasta_reemplazo_SIGA,2026-07-30T20:19:49+00:00
2026-06-22,10.0,2.7,0.3,OPEN_METEO_ECMWF_IFS_ARCHIVE_FALLBACK,Provisional,Provisional_hueco_repositorio,2026-07-31T01:44:00-03:00
